date,station,temperature,rainfall,sunshine,windspeed,wind_beaufort,gust,humidity,cloud,visibility,pressure,wind_direction,wind_cardinal,gust_direction,gust_cardinal
2015-06-27,Camborne,15.35,1.6,5.2,9,Light,24,98,6,1600,1021.1875,210,SSW,220,SW
2015-06-28,Camborne,16.15,0.2,3.3,10,Light,22,99,7,1100,1019.7624999999998,210,SSW,220,SW
2015-06-29,Camborne,16.1,0,6.7,8,Light,22,99,6,1400,1021.7791666666667,200,SSW,190,S
2015-06-30,Camborne,19.6,NA,14.8,15,Moderate,29,97,3,1900,1014.3166666666666,130,SE,140,SE
2015-07-01,Camborne,17.05,NA,1.7,7,Light,22,99,6,1200,1011.0083333333333,300,WNW,130,SE
2015-07-02,Camborne,15.9,0.8,5.6,6,Light,16,95,5,2500,1019.4249999999998,200,SSW,220,SW
2015-07-03,Camborne,17.15,0.4,6.3,14,Moderate,33,97,5,2000,1019.5333333333334,120,ESE,110,ESE
2015-07-04,Camborne,18.15,14.4,8.9,12,Moderate,28,96,5,2400,1017.5499999999998,220,SW,200,SSW
2015-07-05,Camborne,15.95,NA,7.8,10,Light,24,95,5,1900,1017.7083333333331,250,WSW,210,SSW
2015-07-06,Camborne,15.6,8,1.4,15,Moderate,33,98,7,1500,1015.6625,190,S,200,SSW
2015-07-07,Camborne,15.85,0.4,6.3,14,Moderate,30,98,6,1800,1011.441666666667,270,W,260,W
2015-07-08,Camborne,14.7,NA,2,12,Moderate,26,94,7,1700,1017.7958333333335,330,NNW,280,W
2015-07-09,Camborne,15.25,0,14.2,5,Light,12,96,3,2300,1024.4166666666667,350,N,360,N
2015-07-10,Camborne,17.65,NA,8.2,9,Light,24,93,5,2300,1017.6000000000003,140,SE,130,SE
2015-07-11,Camborne,16.25,7.2,6.6,11,Moderate,22,95,7,1600,1019.5749999999999,230,SW,220,SW
2015-07-12,Camborne,16,1.4,0,10,Light,21,99,8,600,1018.1875,240,WSW,260,W
2015-07-13,Camborne,16.7,1,0,12,Moderate,25,99,8,500,1017.2416666666667,250,WSW,240,WSW
2015-07-14,Camborne,16.3,2.4,0,8,Light,21,99,8,300,1018.2333333333335,230,SW,230,SW
2015-07-15,Camborne,16.5,NA,8.4,9,Light,21,100,7,2100,1019.1291666666667,40,NE,20,NNE
2015-07-16,Camborne,17.2,2,0.6,11,Moderate,24,99,7,1300,1012.9583333333335,150,SSE,190,S
2015-07-17,Camborne,16.3,NA,5.1,9,Light,22,98,6,2400,1013.3458333333333,280,W,200,SSW
2015-07-18,Camborne,14.15,NA,8.7,7,Light,18,91,5,3700,1016.9291666666667,200,SSW,200,SSW
2015-07-19,Camborne,15.75,0.4,5.8,5,Light,15,96,6,2900,1011.4708333333333,350,N,310,NW
2015-07-20,Camborne,17.05,1,3.5,11,Moderate,25,100,6,1000,1009.6583333333334,220,SW,230,SW
2015-07-21,Camborne,17.3,NA,4.5,12,Moderate,24,97,6,1600,1013.1208333333335,230,SW,230,SW
2015-07-22,Camborne,15.6,NA,7.3,8,Light,18,97,5,2600,1017.3083333333334,300,WNW,310,NW
2015-07-23,Camborne,14.7,30.2,0.1,6,Light,13,93,7,2900,1017.9708333333333,210,SSW,220,SW
2015-07-24,Camborne,13.95,2.2,0.1,13,Moderate,30,98,8,1200,1009.0833333333335,130,SE,110,ESE
2015-07-25,Camborne,14.55,23,8.8,8,Light,22,83,6,3500,1017.5583333333334,340,NNW,350,N
2015-07-26,Camborne,15.05,2.4,1.9,15,Moderate,33,98,7,1000,1003.0958333333333,260,W,170,S
2015-07-27,Camborne,14.95,NA,2.2,18,Fresh,33,97,6,1500,1005.7958333333336,290,WNW,290,WNW
2015-07-28,Camborne,14.65,0.6,7.5,13,Moderate,27,83,5,2900,1011.225,300,WNW,290,WNW
2015-07-29,Camborne,14.05,0.2,8.3,11,Moderate,22,87,5,2900,1016.120833333333,320,NW,330,NNW
2015-07-30,Camborne,14.15,0,12.4,8,Light,18,86,3,3900,1021.5541666666667,10,N,20,NNE
2015-07-31,Camborne,11.95,NA,12.1,5,Light,15,96,4,4100,1019.4083333333332,300,WNW,290,WNW
2015-08-01,Camborne,14.65,NA,1.9,8,Light,19,94,7,2700,1017.0874999999996,200,SSW,220,SW
2015-08-02,Camborne,16.65,1.2,7.8,13,Moderate,30,96,6,2300,1012.2041666666665,170,S,160,SSE
2015-08-03,Camborne,16.2,0.4,3,13,Moderate,25,97,6,1700,1009.7750000000002,230,SW,190,S
2015-08-04,Camborne,15.45,0.2,4.4,13,Moderate,31,88,7,1300,1013.2624999999998,240,WSW,250,WSW
2015-08-05,Camborne,15.7,8.6,0.3,13,Moderate,30,99,7,800,1008.8458333333333,180,S,180,S
2015-08-06,Camborne,14.55,NA,6.3,7,Light,20,99,5,2800,1014.3166666666666,300,WNW,280,W
2015-08-07,Camborne,14.65,0.2,6.7,7,Light,17,96,5,3000,1018.6958333333331,40,NE,50,NE
2015-08-08,Camborne,15.55,0.6,13.9,6,Light,16,92,3,3200,1024.6458333333335,300,WNW,300,WNW
2015-08-09,Camborne,15.1,27.2,0,10,Light,22,100,8,600,1020.8874999999999,220,SW,220,SW
2015-08-10,Camborne,16.95,0,6.8,8,Light,18,100,6,1700,1017.5666666666666,300,WNW,230,SW
2015-08-11,Camborne,14.55,0,4.9,6,Light,18,96,7,2700,1020.7249999999999,30,NNE,20,NNE
2015-08-12,Camborne,16.05,4.2,4.8,6,Light,14,96,6,1800,1021.5166666666669,70,ENE,40,NE
2015-08-13,Camborne,16.05,34.4,0,8,Light,21,100,8,400,1013.6249999999999,40,NE,10,N
2015-08-14,Camborne,15.4,0,2.2,12,Moderate,24,99,7,1400,1010.9250000000001,330,NNW,340,NNW
2015-08-15,Camborne,14.2,0,6.7,7,Light,20,87,6,2000,1015.7375000000001,320,NW,320,NW
2015-08-16,Camborne,14.2,0,6,6,Light,14,91,5,2500,1017.683333333333,210,SSW,160,SSE
2015-08-17,Camborne,14,0,11.9,4,Light,13,95,4,2800,1018.6874999999999,350,N,360,N
2015-08-18,Camborne,15.2,8.2,9.3,5,Light,12,97,5,2500,1017.3916666666664,300,WNW,340,NNW
2015-08-19,Camborne,15.35,4.2,0,9,Light,24,99,8,1100,1015.2875,200,SSW,210,SSW
2015-08-20,Camborne,16.65,7.4,0,11,Moderate,25,100,8,500,1017.6958333333332,210,SSW,210,SSW
2015-08-21,Camborne,17.2,10.6,0,11,Moderate,27,100,8,400,1017.0750000000003,200,SSW,190,S
2015-08-22,Camborne,15.85,23.6,0,5,Light,16,100,8,600,1011.7666666666668,10,N,320,NW
2015-08-23,Camborne,14.75,5.6,5.2,6,Light,16,98,6,3200,1002.5916666666668,300,WNW,310,NW
2015-08-24,Camborne,14.2,8.2,2.8,10,Light,23,95,6,2300,1003.3541666666665,40,NE,320,NW
2015-08-25,Camborne,14.65,24.2,0.7,12,Moderate,34,99,7,1200,1005.4375,190,S,260,W
2015-08-26,Camborne,16.45,1,6.3,13,Moderate,36,98,6,1300,1002.4250000000001,240,WSW,190,S
2015-08-27,Camborne,15.1,NA,6.8,8,Light,20,95,5,2400,1007.6041666666666,240,WSW,250,WSW
2015-08-28,Camborne,14.95,NA,7.6,8,Light,25,94,5,2200,1015.9583333333334,230,SW,240,WSW
2015-08-29,Camborne,15.95,1.8,0.6,4,Light,10,96,7,2300,1018.8291666666665,180,S,190,S
2015-08-30,Camborne,14.95,3,0,7,Light,19,97,8,2000,1017.8541666666669,30,NNE,40,NE
2015-08-31,Camborne,15.3,0,9,11,Moderate,22,98,4,2900,1017.0875000000002,360,N,360,N
2015-09-01,Camborne,14.25,1.8,7.7,7,Light,18,95,3,3300,1021.6708333333336,350,N,20,NNE
2015-09-02,Camborne,12.75,1.2,3.2,7,Light,18,92,6,3100,1021.3000000000001,360,N,350,N
2015-09-03,Camborne,12.95,0.6,1.2,8,Light,20,81,7,3900,1019.9541666666668,350,N,340,NNW
2015-09-04,Camborne,13,NA,0.7,9,Light,20,94,7,2900,1021.4375,10,N,20,NNE
2015-09-05,Camborne,14.3,NA,3.3,10,Light,21,90,6,2100,1024.4541666666667,30,NNE,10,N
2015-09-06,Camborne,12.55,0,12.1,7,Light,16,95,2,2400,1029.9958333333336,30,NNE,30,NNE
2015-09-07,Camborne,13.45,0.2,9.3,4,Light,11,97,3,2600,1030.7208333333335,50,NE,40,NE
2015-09-08,Camborne,13.7,NA,7.8,9,Light,25,98,3,1700,1025.341666666667,120,ESE,120,ESE
2015-09-09,Camborne,15.85,0,6.3,13,Moderate,28,89,4,1900,1018.7083333333331,120,ESE,120,ESE
2015-09-10,Camborne,17,0,10.5,14,Moderate,26,92,4,1100,1016.6999999999999,120,ESE,110,ESE
2015-09-11,Camborne,15.75,23.6,0,11,Moderate,28,97,8,800,1009.0791666666665,180,S,200,SSW
2015-09-12,Camborne,14.45,0.4,4.7,11,Moderate,27,98,7,2300,1007.7375000000002,280,W,300,WNW
2015-09-13,Camborne,14.65,11.6,4.3,10,Light,25,99,7,2200,1000.9416666666666,140,SE,130,SE
2015-09-14,Camborne,12.35,7.2,4.2,15,Moderate,40,99,7,1200,995.4875000000001,290,WNW,290,WNW
2015-09-15,Camborne,13,1.8,2.3,7,Light,30,95,7,1700,997.2125,280,W,270,W
2015-09-16,Camborne,13.1,NA,1.1,11,Moderate,25,89,7,2000,989.9375000000001,70,ENE,20,NNE
2015-09-17,Camborne,13.7,4.2,3.3,8,Light,23,98,5,2400,1001.4791666666665,230,SW,240,WSW
2015-09-18,Camborne,13.45,NA,1.8,8,Light,20,98,6,2200,1013.8083333333334,350,N,320,NW
2015-09-19,Camborne,13.65,0.2,5.9,3,Light,9,100,5,2800,1025.6916666666668,340,NNW,360,N
2015-09-20,Camborne,13.05,3,0.2,6,Light,16,99,6,2800,1024.4458333333332,200,SSW,230,SW
2015-09-21,Camborne,14.35,9.8,5.2,11,Moderate,24,99,7,1800,1012.8833333333333,210,SSW,210,SSW
2015-09-22,Camborne,12.25,1.8,4.9,13,Moderate,31,92,5,2400,1008.1624999999999,340,NNW,330,NNW
2015-09-23,Camborne,12.6,2.2,1.7,8,Light,20,98,7,1900,1014.3833333333333,250,WSW,260,W
2015-09-24,Camborne,14.25,0.4,7.5,10,Light,25,98,5,1400,1017.0499999999997,290,WNW,290,WNW
2015-09-25,Camborne,12.6,0,8.6,4,Light,10,92,3,1000,1024.2041666666667,80,E,300,WNW
2015-09-26,Camborne,12.4,0,10.5,6,Light,16,92,1,1600,1027.4625000000003,110,ESE,130,SE
2015-09-27,Camborne,12.4,0.2,8.3,7,Light,20,97,2,2100,1031.3791666666666,90,E,110,ESE
2015-09-28,Camborne,13.4,0,10.9,12,Moderate,31,92,3,2000,1032.3500000000001,120,ESE,110,ESE
2015-09-29,Camborne,15.1,0,7.9,10,Light,27,89,5,2300,1031.2583333333334,100,E,110,ESE
2015-09-30,Camborne,12.8,0,9,10,Light,31,86,2,2300,1029.8749999999998,80,E,80,E
2015-10-01,Camborne,12.9,0,10.3,6,Light,19,93,1,1100,1029.6125,80,E,80,E
2015-10-02,Camborne,12.05,0,10.6,5,Light,15,92,0,1000,1023.6749999999998,80,E,40,NE
2015-10-03,Camborne,11.4,0,10.1,4,Light,12,97,3,700,1016.2291666666665,40,NE,10,N
2015-10-04,Camborne,12.05,7.2,0.1,13,Moderate,43,98,6,700,1007.9999999999999,150,SSE,130,SE
2015-10-05,Camborne,14,5.2,0,15,Moderate,32,100,8,300,997.2958333333332,190,S,200,SSW
2015-10-06,Camborne,14.6,1.6,0.7,12,Moderate,34,99,7,700,995.3249999999998,300,WNW,310,NW
2015-10-07,Camborne,12.7,0.6,3.6,NA,NA,NA,91,7,2300,1014.5291666666666,230,SW,240,WSW
2015-10-08,Camborne,12.8,0.4,5.8,6,Light,15,96,4,1600,1021.1208333333333,170,S,210,SSW
2015-10-09,Camborne,12.65,NA,7.5,7,Light,20,96,5,2000,1020.8791666666665,140,SE,140,SE
2015-10-10,Camborne,12.65,0,0,8,Light,26,93,8,1300,1016.5958333333334,80,E,100,E
2015-10-11,Camborne,13.9,0,0.6,7,Light,17,93,6,900,1015.7041666666669,100,E,110,ESE
2015-10-12,Camborne,10.95,0,8.3,10,Light,26,92,2,1400,1021.7083333333334,30,NNE,30,NNE
2015-10-13,Camborne,10.1,0,9,7,Light,19,81,3,2900,1025.4625,60,ENE,30,NNE
2015-10-14,Camborne,10,0,6.2,5,Light,13,80,4,2600,1025.3500000000001,90,E,100,E
2015-10-15,Camborne,10,0,4.1,5,Light,15,87,4,2200,1023.0666666666665,70,ENE,50,NE
2015-10-16,Camborne,10.85,0,1.3,6,Light,16,85,7,1300,1023.6833333333335,60,ENE,40,NE
2015-10-17,Camborne,11,0,0,6,Light,17,89,7,1600,1021.2125000000001,70,ENE,60,ENE
2015-10-18,Camborne,13.35,0,4.4,6,Light,13,88,7,2100,1020.9041666666666,80,E,80,E
2015-10-19,Camborne,12.3,0,0,5,Light,14,92,7,1900,1025.45,40,NE,30,NNE
2015-10-20,Camborne,12.05,2.8,2.9,6,Light,14,90,6,2700,1029.0708333333334,20,NNE,10,N
2015-10-21,Camborne,12.2,0.4,0,11,Moderate,24,98,8,1000,1021.7708333333331,300,WNW,300,WNW
2015-10-22,Camborne,12.8,NA,0,8,Light,28,97,7,1400,1021.1041666666669,290,WNW,280,W
2015-10-23,Camborne,12,6.4,0.5,8,Light,25,96,8,2200,1019.1458333333334,200,SSW,210,SSW
2015-10-24,Camborne,12.1,NA,3,11,Moderate,27,98,6,1600,1016.1291666666665,340,NNW,350,N
2015-10-25,Camborne,9.8,0.2,6.4,8,Light,21,82,5,2300,1022.7708333333334,160,SSE,210,SSW
2015-10-26,Camborne,11.8,16,0,15,Moderate,30,96,8,1100,1006.9083333333333,150,SSE,150,SSE
2015-10-27,Camborne,12.5,3.2,0.9,8,Light,22,98,6,1300,1004.9583333333334,170,S,180,S
2015-10-28,Camborne,12.25,7.4,3.4,12,Moderate,26,94,4,1400,1003.9083333333333,150,SSE,190,S
2015-10-29,Camborne,12.8,8.2,1.9,10,Light,37,98,8,900,1008.1249999999999,190,S,200,SSW
2015-10-30,Camborne,13.3,0.4,0,13,Moderate,38,98,8,1000,1010.9458333333333,180,S,190,S
2015-10-31,Camborne,14.65,0.2,0.9,6,Light,20,98,6,1100,1018.8416666666667,140,SE,150,SSE
NA,Camborne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Camborne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Camborne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Camborne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-01,Heathrow,9.75,0,4.4,9,Light,21,79,5,3100,1010.5749999999999,60,ENE,70,ENE
2015-05-02,Heathrow,10.95,3.2,0.7,9,Light,21,93,6,2400,1009.0708333333333,90,E,100,E
2015-05-03,Heathrow,14.7,NA,3.3,13,Moderate,33,98,7,2400,998.1416666666665,220,SW,230,SW
2015-05-04,Heathrow,15,7,6.9,10,Light,24,96,5,2900,1001.6249999999997,220,SW,210,SSW
2015-05-05,Heathrow,14.3,3.6,4.7,19,Fresh,43,98,6,2700,995.0750000000002,210,SSW,210,SSW
2015-05-06,Heathrow,11.45,3.4,5.4,18,Fresh,39,86,6,2700,1004.3041666666667,210,SSW,240,WSW
2015-05-07,Heathrow,13.05,NA,5.5,10,Light,25,88,5,3300,1015.6043478260872,240,WSW,200,SSW
2015-05-08,Heathrow,12.3,0.2,0.1,7,Light,20,90,7,2800,1013.0875,200,SSW,220,SW
2015-05-09,Heathrow,15.3,NA,5.7,14,Moderate,30,87,4,3600,1016.0333333333333,230,SW,240,WSW
2015-05-10,Heathrow,14,0,7.5,8,Light,22,97,4,2600,1022.9541666666665,190,S,210,SSW
2015-05-11,Heathrow,16.35,0.2,5.6,10,Light,22,88,4,3000,1017.8958333333331,210,SSW,250,WSW
2015-05-12,Heathrow,14.25,NA,9.3,11,Moderate,28,80,3,3700,1019.2541666666667,260,W,250,WSW
2015-05-13,Heathrow,13.05,0.2,14,5,Light,19,88,1,3100,1019.0333333333334,250,WSW,90,E
2015-05-14,Heathrow,10.2,13.8,0,9,Light,25,95,7,1700,1012.7083333333334,90,E,80,E
2015-05-15,Heathrow,11.65,NA,5.7,8,Light,19,94,6,2600,1021.1249999999999,20,NNE,250,WSW
2015-05-16,Heathrow,14.9,0,10,9,Light,21,86,4,3200,1024.0583333333332,300,WNW,270,W
2015-05-17,Heathrow,12.05,0.2,8.8,9,Light,24,89,3,3200,1024.6333333333334,260,W,250,WSW
2015-05-18,Heathrow,12.4,1.2,5,14,Moderate,41,94,5,3200,1006.8291666666668,200,SSW,250,WSW
2015-05-19,Heathrow,10.95,2.6,8,13,Moderate,29,82,3,3800,1005.2500000000003,230,SW,290,WNW
2015-05-20,Heathrow,10,NA,7.9,8,Light,23,90,3,3900,1017.0749999999999,300,WNW,300,WNW
2015-05-21,Heathrow,12.85,0,13.5,8,Light,20,86,1,3500,1025.8833333333334,260,W,270,W
2015-05-22,Heathrow,13.5,NA,3.5,6,Light,14,90,6,3000,1025.2916666666667,260,W,250,WSW
2015-05-23,Heathrow,15.3,NA,4.6,7,Light,17,81,6,2800,1024.3749999999998,330,NNW,80,E
2015-05-24,Heathrow,16,0.2,5.1,7,Light,16,80,6,3200,1019.9541666666664,260,W,240,WSW
2015-05-25,Heathrow,12.8,NA,2.7,6,Light,19,74,6,3300,1019.8458333333336,310,NW,300,WNW
2015-05-26,Heathrow,14.5,0,8.5,7,Light,17,82,2,3300,1023.6791666666669,320,NW,320,NW
2015-05-27,Heathrow,13.8,NA,9.7,8,Light,22,81,1,3400,1022.5458333333332,290,WNW,210,SSW
2015-05-28,Heathrow,14.8,0,8.7,12,Moderate,24,79,3,4100,1014.5333333333333,260,W,240,WSW
2015-05-29,Heathrow,11.9,2.6,4.1,10,Light,31,89,4,4000,1008.9875000000001,220,SW,240,WSW
2015-05-30,Heathrow,12.6,2.8,8.4,9,Light,22,90,3,3900,1013.5166666666668,260,W,210,SSW
2015-05-31,Heathrow,13.45,0.4,1.7,12,Moderate,26,94,6,2700,1007.775,190,S,260,W
2015-06-01,Heathrow,12.05,0.6,4.1,15,Moderate,35,85,4,3300,1012.4166666666666,210,SSW,240,WSW
2015-06-02,Heathrow,15.4,NA,1.6,18,Fresh,36,94,7,2500,1005.0625000000001,220,SW,210,SSW
2015-06-03,Heathrow,15.75,0,9.1,9,Light,23,79,3,4000,1021.183333333333,270,W,250,WSW
2015-06-04,Heathrow,16.05,0.8,14.4,6,Light,19,83,0,3700,1023.9333333333333,140,SE,160,SSE
2015-06-05,Heathrow,19.55,NA,5.3,9,Light,25,86,3,2600,1015.7916666666665,240,WSW,260,W
2015-06-06,Heathrow,14.45,0,12.3,12,Moderate,27,82,1,3900,1024.775,260,W,240,WSW
2015-06-07,Heathrow,13.95,0,13.1,5,Light,17,86,0,3400,1031.5,350,N,340,NNW
2015-06-08,Heathrow,14,NA,6.4,7,Light,19,79,4,3600,1033.2208333333335,360,N,40,NE
2015-06-09,Heathrow,11.4,0,2.5,10,Light,24,81,5,3700,1032.9125000000001,40,NE,30,NNE
2015-06-10,Heathrow,14.3,0,7.2,10,Light,24,67,4,3600,1028.2875,50,NE,50,NE
2015-06-11,Heathrow,17.1,NA,13.9,10,Light,26,84,0,2700,1018.7874999999998,60,ENE,100,E
2015-06-12,Heathrow,19.15,0.4,1.2,6,Light,14,90,3,1800,1009.0666666666667,50,NE,50,NE
2015-06-13,Heathrow,17.35,NA,0.9,9,Light,25,96,7,2400,1009.0250000000002,240,WSW,260,W
2015-06-14,Heathrow,15.25,0.2,0.3,7,Light,21,93,7,2600,1013.6875000000001,340,NNW,30,NNE
2015-06-15,Heathrow,15.95,0,5.2,7,Light,19,85,5,3800,1021.9583333333334,40,NE,70,ENE
2015-06-16,Heathrow,16.85,0,6.5,6,Light,20,78,3,3700,1025.3708333333332,210,SSW,250,WSW
2015-06-17,Heathrow,18.9,NA,3.4,11,Moderate,29,85,4,3500,1022.8916666666669,260,W,240,WSW
2015-06-18,Heathrow,18.05,0,10.3,7,Light,18,86,3,3200,1020.8208333333336,330,NNW,350,N
2015-06-19,Heathrow,16.7,NA,9.1,6,Light,19,71,3,3200,1021.8375000000001,320,NW,320,NW
2015-06-20,Heathrow,16.65,2.6,0.1,6,Light,21,89,6,2800,1020.9374999999999,220,SW,270,W
2015-06-21,Heathrow,17.6,5.8,3.6,12,Moderate,24,88,5,3200,1016.1,260,W,250,WSW
2015-06-22,Heathrow,14.65,0.2,3.6,9,Light,23,93,6,3600,1011.058333333333,250,WSW,310,NW
2015-06-23,Heathrow,16.55,0,3.8,5,Light,16,79,5,3800,1017.8333333333335,340,NNW,20,NNE
2015-06-24,Heathrow,18.4,0,6.3,8,Light,20,84,3,4000,1020.4541666666668,220,SW,210,SSW
2015-06-25,Heathrow,18.5,0,9.5,6,Light,17,87,2,3200,1021.1916666666666,220,SW,220,SW
2015-06-26,Heathrow,20.6,0,4.8,9,Light,24,75,3,3800,1016.9583333333331,220,SW,220,SW
2015-06-27,Heathrow,18.4,NA,8.8,8,Light,18,88,2,3400,1019.4208333333335,270,W,250,WSW
2015-06-28,Heathrow,18.35,1.6,2,9,Light,19,81,4,3600,1019.5125000000002,220,SW,240,WSW
2015-06-29,Heathrow,19.6,0,13,6,Light,19,83,3,2900,1021.7666666666665,260,W,210,SSW
2015-06-30,Heathrow,22.95,NA,14.7,7,Light,20,81,0,3200,1018.5499999999998,150,SSE,130,SE
2015-07-01,Heathrow,28.7,0,10.4,10,Light,26,65,2,2700,1011.7583333333336,150,SSE,160,SSE
2015-07-02,Heathrow,21.8,NA,5.4,7,Light,25,88,2,2500,1018.6875,270,W,250,WSW
2015-07-03,Heathrow,20.1,9.4,11.7,8,Light,22,85,0,3500,1023.108333333333,90,E,110,ESE
2015-07-04,Heathrow,22.15,NA,11.8,9,Light,23,97,2,2600,1017.8166666666665,220,SW,220,SW
2015-07-05,Heathrow,19.25,NA,5.1,8,Light,26,81,4,2900,1017.8000000000001,250,WSW,240,WSW
2015-07-06,Heathrow,18.05,NA,9,9,Light,23,89,1,2700,1018.3750000000003,220,SW,230,SW
2015-07-07,Heathrow,19.7,0.2,6.4,13,Moderate,32,79,3,3300,1009.2500000000001,260,W,260,W
2015-07-08,Heathrow,17.55,0.4,2.3,12,Moderate,27,90,6,3700,1011.7083333333335,300,WNW,300,WNW
2015-07-09,Heathrow,17,0,13.7,6,Light,19,78,1,2400,1022.4625000000001,290,WNW,230,SW
2015-07-10,Heathrow,19.85,0,12.2,7,Light,21,80,0,2600,1019.6416666666668,190,S,180,S
2015-07-11,Heathrow,20.2,0.8,11.8,9,Light,23,75,2,2700,1016.6166666666668,270,W,240,WSW
2015-07-12,Heathrow,18.85,4.4,0.2,11,Moderate,26,93,7,2500,1016.9166666666669,220,SW,240,WSW
2015-07-13,Heathrow,18.55,1,0,11,Moderate,28,95,7,2100,1015.1291666666666,220,SW,230,SW
2015-07-14,Heathrow,19.85,2.4,0.5,8,Light,17,94,8,2500,1017.1208333333335,260,W,250,WSW
2015-07-15,Heathrow,19.8,NA,1.1,5,Light,15,97,7,2000,1018.1625,220,SW,230,SW
2015-07-16,Heathrow,20.1,6.8,1.9,9,Light,20,90,5,1900,1015.7124999999997,90,E,70,ENE
2015-07-17,Heathrow,20,NA,5.1,11,Moderate,27,92,4,3100,1011.6458333333334,210,SSW,210,SSW
2015-07-18,Heathrow,17.85,0.8,10.6,8,Light,19,88,3,3400,1016.2958333333336,220,SW,220,SW
2015-07-19,Heathrow,19.4,0.2,10.4,10,Light,27,87,5,2900,1010.5708333333336,260,W,250,WSW
2015-07-20,Heathrow,19.35,NA,0.4,9,Light,26,93,6,2800,1009.9208333333336,210,SSW,210,SSW
2015-07-21,Heathrow,19.85,0,10.5,11,Moderate,25,88,2,2500,1012.3583333333332,220,SW,230,SW
2015-07-22,Heathrow,18.75,0.4,6.3,9,Light,23,86,4,2300,1014.9652173913043,220,SW,230,SW
2015-07-23,Heathrow,16.9,NA,4.7,6,Light,25,88,5,2200,1017.3291666666669,270,W,240,WSW
2015-07-24,Heathrow,16.15,37.6,0,6,Light,20,95,8,1300,1009.7333333333335,50,NE,60,ENE
2015-07-25,Heathrow,16.55,1.6,9.4,9,Light,24,91,5,3000,1012.6500000000001,300,WNW,280,W
2015-07-26,Heathrow,15.6,5.6,0.1,10,Light,23,93,8,1800,1005.4208333333332,230,SW,160,SSE
2015-07-27,Heathrow,16.75,NA,1.2,16,Moderate,31,91,8,3300,1000.3666666666667,250,WSW,270,W
2015-07-28,Heathrow,16.85,NA,5.2,15,Moderate,27,82,6,3300,1006.0083333333336,260,W,270,W
2015-07-29,Heathrow,15,0.2,4.1,9,Light,19,87,6,2400,1011.3833333333336,260,W,270,W
2015-07-30,Heathrow,15.25,0,8.1,6,Light,17,84,4,2300,1018.3333333333334,310,NW,270,W
2015-07-31,Heathrow,15.7,NA,10.1,5,Light,17,86,2,2300,1018.3625000000001,210,SSW,130,SE
2015-08-01,Heathrow,15.45,0,7.4,6,Light,19,88,2,2600,1016.5958333333334,250,WSW,240,WSW
2015-08-02,Heathrow,19.2,0,11.9,7,Light,23,92,3,2200,1016.4541666666668,180,S,160,SSE
2015-08-03,Heathrow,20.35,NA,2.3,11,Moderate,26,82,5,2100,1010.7083333333331,210,SSW,200,SSW
2015-08-04,Heathrow,17.9,0,6.4,13,Moderate,28,84,5,2400,1013.0708333333333,230,SW,250,WSW
2015-08-05,Heathrow,18.4,4.2,0.9,6,Light,18,87,8,2200,1013.4416666666667,160,SSE,130,SE
2015-08-06,Heathrow,18.8,NA,6.2,9,Light,22,90,5,2300,1012.7833333333333,220,SW,210,SSW
2015-08-07,Heathrow,18.65,0,9.8,4,Light,17,81,5,2000,1017.8666666666664,280,W,230,SW
2015-08-08,Heathrow,20.55,0,9.5,6,Light,16,90,2,2000,1022.7416666666664,220,SW,220,SW
2015-08-09,Heathrow,19.55,0,11.7,7,Light,19,86,2,2500,1020.2791666666666,230,SW,220,SW
2015-08-10,Heathrow,19.85,NA,0.9,9,Light,25,85,7,2500,1017.3291666666665,210,SSW,200,SSW
2015-08-11,Heathrow,17.6,1.8,1.6,3,Light,10,91,8,1900,1020.1875000000001,290,WNW,290,WNW
2015-08-12,Heathrow,19.2,NA,3.2,7,Light,19,89,6,1800,1022.854166666667,60,ENE,70,ENE
2015-08-13,Heathrow,18.2,7.4,0,7,Light,21,93,8,900,1014.4250000000002,50,NE,70,ENE
2015-08-14,Heathrow,19.35,1.4,0.4,6,Light,22,97,8,900,1006.0458333333332,300,WNW,210,SSW
2015-08-15,Heathrow,17.45,0,5.3,5,Light,15,90,7,900,1012.3625000000003,300,WNW,320,NW
2015-08-16,Heathrow,16.05,0,3.4,4,Light,13,81,7,3100,1017.125,320,NW,120,ESE
2015-08-17,Heathrow,17.7,0,6.5,5,Light,15,85,6,2900,1017.521739130435,10,N,320,NW
2015-08-18,Heathrow,16.8,0.2,0,8,Light,17,81,8,2700,1014.7166666666664,290,WNW,250,WSW
2015-08-19,Heathrow,17.15,6.6,2.5,8,Light,20,97,7,2500,1017.1750000000001,210,SSW,210,SSW
2015-08-20,Heathrow,18.1,NA,0.4,8,Light,18,99,8,3100,1019.4916666666663,200,SSW,220,SW
2015-08-21,Heathrow,22.2,0,8,9,Light,21,90,5,3600,1019.5666666666667,180,S,200,SSW
2015-08-22,Heathrow,22.85,0,9,8,Light,23,94,3,3100,1013.7416666666668,150,SSE,160,SSE
